,Age,Workclass,Education-Num,Marital Status,Occupation,Relationship,Race,Sex,Capital Gain,Capital Loss,Hours per week,Country
30242,50.0,6,10.0,2,3,4,4,1,0.0,0.0,48.0,39
30243,47.0,4,9.0,0,12,0,4,1,0.0,0.0,50.0,39
30244,50.0,5,15.0,2,10,4,4,1,99999.0,0.0,55.0,39
30245,18.0,4,7.0,4,12,3,4,0,0.0,0.0,15.0,39
30246,49.0,2,15.0,2,10,5,4,0,0.0,1977.0,60.0,39
30247,34.0,4,10.0,2,6,4,4,1,0.0,0.0,50.0,39
30248,51.0,4,14.0,2,10,4,4,1,7688.0,0.0,45.0,39
30249,56.0,7,10.0,2,4,4,4,1,0.0,0.0,40.0,39
30250,64.0,4,9.0,6,1,1,4,0,0.0,0.0,8.0,39
30251,23.0,4,10.0,4,5,0,4,0,0.0,0.0,50.0,39
30252,33.0,4,10.0,2,14,4,4,1,0.0,0.0,40.0,39
30253,43.0,4,14.0,2,4,4,4,1,0.0,0.0,45.0,39
30254,60.0,1,9.0,0,4,0,4,1,10520.0,0.0,40.0,39
30255,57.0,7,8.0,0,8,1,4,0,0.0,0.0,40.0,39
30256,22.0,4,13.0,4,12,0,4,1,0.0,0.0,45.0,39
30257,23.0,4,13.0,4,7,3,4,1,0.0,0.0,40.0,39
30258,54.0,4,10.0,2,12,4,4,1,0.0,2415.0,50.0,39
30259,39.0,1,9.0,2,1,4,2,1,7688.0,0.0,52.0,39
30260,32.0,6,14.0,4,10,0,4,1,0.0,0.0,40.0,39
30261,20.0,4,10.0,4,13,3,4,1,0.0,0.0,15.0,39
30262,30.0,4,10.0,4,4,0,4,1,0.0,0.0,52.0,39
30263,56.0,6,9.0,2,5,4,4,1,0.0,0.0,45.0,39
30264,34.0,4,9.0,2,6,4,4,1,0.0,0.0,40.0,39
30265,32.0,4,9.0,4,3,1,4,1,0.0,0.0,40.0,39
30266,59.0,4,14.0,2,10,4,4,1,0.0,0.0,50.0,39
30267,19.0,4,10.0,4,10,3,4,1,0.0,0.0,11.0,39
30268,60.0,0,5.0,6,0,0,4,0,0.0,0.0,40.0,39
30269,29.0,4,9.0,2,6,4,4,1,0.0,0.0,42.0,39
30270,24.0,4,10.0,2,3,4,4,1,0.0,0.0,60.0,39
30271,41.0,7,14.0,0,10,0,4,1,0.0,0.0,35.0,39
30272,23.0,4,4.0,2,6,2,3,0,0.0,0.0,30.0,8
30273,32.0,4,9.0,2,12,4,4,1,0.0,1902.0,50.0,39
30274,51.0,5,9.0,4,12,2,4,1,0.0,0.0,40.0,0
30275,18.0,4,9.0,4,12,3,4,1,0.0,0.0,10.0,39
30276,28.0,4,10.0,4,4,3,4,0,0.0,0.0,40.0,0
30277,33.0,0,10.0,2,0,5,4,0,5178.0,0.0,40.0,39
30278,38.0,4,9.0,5,14,1,2,0,0.0,0.0,30.0,39
30279,29.0,4,13.0,4,10,0,4,1,0.0,0.0,50.0,9
30280,25.0,4,9.0,2,14,4,4,1,0.0,0.0,45.0,39
30281,31.0,4,15.0,4,13,0,4,1,0.0,0.0,55.0,39
30282,34.0,4,13.0,3,1,0,4,0,0.0,0.0,25.0,39
30283,34.0,4,9.0,2,4,4,4,1,0.0,1887.0,45.0,39
30284,66.0,7,9.0,2,4,4,4,1,0.0,1825.0,40.0,39
30285,41.0,4,3.0,2,6,4,4,1,0.0,0.0,40.0,13
30286,62.0,4,4.0,2,10,4,4,1,0.0,0.0,20.0,39
30287,58.0,4,9.0,2,3,4,2,1,0.0,0.0,40.0,39
30288,40.0,4,9.0,5,4,1,4,0,0.0,0.0,40.0,2
30289,24.0,4,13.0,4,4,3,1,0,0.0,0.0,40.0,30
30290,47.0,4,9.0,2,4,4,4,1,0.0,0.0,40.0,39
30291,19.0,4,9.0,4,8,3,2,1,0.0,0.0,25.0,39
30292,32.0,4,10.0,2,3,4,4,1,0.0,0.0,45.0,39
30293,51.0,7,10.0,0,1,0,4,0,0.0,0.0,40.0,39
30294,25.0,4,5.0,2,14,4,4,1,0.0,0.0,45.0,39
30295,60.0,0,14.0,2,0,4,4,1,0.0,0.0,40.0,39
30296,22.0,4,10.0,4,14,0,4,1,0.0,0.0,40.0,39
30297,29.0,4,13.0,2,4,5,4,0,0.0,0.0,50.0,39
30298,20.0,4,9.0,2,12,3,4,1,0.0,0.0,40.0,39
30299,42.0,4,4.0,0,3,1,4,1,0.0,0.0,40.0,33
30300,18.0,4,9.0,4,7,3,4,1,0.0,0.0,20.0,39
30301,23.0,4,6.0,2,7,3,1,0,0.0,0.0,40.0,40
30302,28.0,4,13.0,2,1,4,4,1,0.0,0.0,40.0,0
30303,55.0,4,13.0,0,10,0,4,0,0.0,0.0,40.0,39
30304,40.0,4,9.0,0,7,0,2,1,0.0,0.0,40.0,39
30305,52.0,4,10.0,0,12,0,4,1,0.0,0.0,50.0,39
30306,37.0,4,9.0,0,7,1,4,1,0.0,0.0,40.0,39
30307,21.0,4,10.0,4,12,3,4,0,0.0,1602.0,22.0,39
30308,35.0,4,11.0,4,8,0,4,1,0.0,0.0,60.0,39
30309,45.0,4,10.0,0,7,1,4,1,0.0,0.0,48.0,39
30310,39.0,4,9.0,0,1,1,2,0,0.0,0.0,40.0,39
30311,54.0,4,9.0,2,3,4,4,1,0.0,0.0,44.0,39
30312,42.0,4,4.0,0,12,0,4,0,0.0,0.0,40.0,39
30313,26.0,0,10.0,2,0,5,4,0,0.0,0.0,20.0,39
30314,59.0,5,12.0,2,3,4,4,1,0.0,0.0,40.0,39
30315,42.0,4,9.0,2,12,5,4,0,0.0,0.0,40.0,39
30316,22.0,4,10.0,4,11,3,2,0,0.0,0.0,20.0,39
30317,33.0,4,13.0,4,10,0,4,0,0.0,0.0,40.0,39
30318,39.0,4,10.0,2,7,4,4,1,0.0,0.0,40.0,39
30319,18.0,5,7.0,4,5,3,4,1,0.0,0.0,70.0,39
30320,46.0,4,10.0,2,12,4,2,1,0.0,0.0,60.0,39
30321,24.0,4,13.0,4,8,0,4,1,0.0,0.0,40.0,39
30322,28.0,4,11.0,2,6,5,4,0,0.0,0.0,30.0,7
30323,21.0,7,9.0,4,1,3,4,0,0.0,0.0,43.0,39
30324,22.0,4,7.0,4,3,3,4,1,0.0,0.0,30.0,39
30325,61.0,4,3.0,2,6,4,1,1,7298.0,0.0,40.0,30
30326,56.0,1,10.0,2,1,4,1,1,0.0,0.0,40.0,25
30327,21.0,4,10.0,4,12,3,4,0,0.0,0.0,20.0,39
30328,17.0,4,6.0,4,6,3,4,1,0.0,0.0,26.0,39
30329,29.0,4,10.0,2,6,4,4,1,0.0,0.0,40.0,0
30330,28.0,2,9.0,2,11,4,4,1,0.0,0.0,40.0,39
30331,62.0,4,9.0,6,1,0,4,0,0.0,0.0,38.0,39
30332,39.0,4,9.0,5,7,0,2,1,2176.0,0.0,40.0,39
30333,30.0,2,9.0,4,11,0,4,1,0.0,0.0,40.0,39
30334,20.0,0,7.0,4,0,1,4,1,0.0,0.0,40.0,8
30335,18.0,2,7.0,4,1,3,4,1,0.0,0.0,12.0,39
30336,54.0,4,9.0,4,6,3,4,1,0.0,0.0,40.0,39
30337,49.0,4,10.0,2,14,4,4,1,0.0,0.0,40.0,39
30338,33.0,7,16.0,2,10,4,1,1,0.0,0.0,50.0,17
30339,50.0,4,13.0,2,12,4,4,1,0.0,0.0,40.0,39
30340,57.0,4,9.0,2,8,4,4,1,0.0,0.0,78.0,39
30341,50.0,7,9.0,0,1,3,4,0,0.0,0.0,40.0,39
30342,45.0,4,13.0,2,4,4,4,1,0.0,0.0,40.0,39
30343,41.0,4,10.0,2,4,3,4,1,0.0,0.0,40.0,39
30344,23.0,4,9.0,2,7,4,4,1,0.0,0.0,48.0,39
30345,23.0,4,13.0,4,12,0,4,0,0.0,0.0,40.0,39
30346,47.0,4,9.0,2,1,5,4,0,0.0,0.0,40.0,18
30347,39.0,6,13.0,2,4,4,1,1,0.0,0.0,50.0,35
30348,29.0,4,11.0,2,7,4,4,1,0.0,1887.0,48.0,39
30349,46.0,4,9.0,2,7,4,2,1,0.0,0.0,40.0,39
30350,18.0,4,3.0,4,6,3,4,1,0.0,0.0,40.0,39
30351,68.0,4,4.0,2,3,4,4,1,0.0,0.0,40.0,39
30352,62.0,4,11.0,2,13,4,4,1,0.0,0.0,40.0,39
30353,43.0,4,12.0,2,13,4,4,1,0.0,0.0,40.0,39
30354,35.0,4,9.0,2,3,4,4,1,0.0,0.0,40.0,39
30355,21.0,4,9.0,4,1,3,4,0,0.0,0.0,40.0,39
30356,21.0,7,10.0,4,6,3,4,1,0.0,0.0,40.0,39
30357,41.0,2,11.0,0,3,1,4,0,0.0,0.0,45.0,39
30358,61.0,4,9.0,2,14,4,4,1,0.0,0.0,40.0,39
30359,24.0,4,9.0,4,3,0,4,1,0.0,0.0,50.0,39
30360,21.0,4,9.0,4,11,3,2,1,0.0,0.0,40.0,39
30361,36.0,7,3.0,2,8,4,4,1,0.0,0.0,40.0,26
30362,37.0,2,11.0,4,11,0,4,0,0.0,0.0,40.0,39
30363,69.0,4,8.0,2,14,4,4,1,9386.0,0.0,60.0,39
30364,49.0,1,10.0,0,4,0,4,0,0.0,0.0,50.0,39
30365,55.0,4,9.0,2,5,4,4,1,0.0,0.0,53.0,39
30366,21.0,4,9.0,2,7,4,4,1,0.0,0.0,40.0,39
30367,18.0,4,6.0,4,8,3,4,1,0.0,0.0,40.0,39
30368,26.0,4,9.0,2,10,0,2,1,0.0,0.0,40.0,39
30369,20.0,0,10.0,4,0,3,4,0,0.0,0.0,18.0,0
30370,46.0,4,9.0,2,5,4,4,1,4064.0,0.0,55.0,39
30371,23.0,4,6.0,4,3,0,4,1,0.0,0.0,40.0,39
30372,48.0,4,9.0,2,3,4,4,1,0.0,0.0,40.0,39
30373,36.0,4,9.0,2,3,4,4,1,0.0,1902.0,48.0,39
30374,42.0,7,14.0,0,10,0,4,1,0.0,0.0,40.0,39
30375,41.0,2,14.0,2,10,4,4,1,0.0,0.0,38.0,39
30376,45.0,4,12.0,6,12,1,4,0,0.0,0.0,40.0,5
30377,52.0,4,9.0,0,3,0,4,1,3325.0,0.0,40.0,39
30378,22.0,2,13.0,4,10,3,2,0,0.0,0.0,18.0,39
30379,20.0,4,10.0,4,7,0,4,0,2176.0,0.0,40.0,39
30380,27.0,4,9.0,5,7,0,4,1,0.0,0.0,43.0,39
30381,36.0,4,9.0,0,4,0,4,1,0.0,0.0,40.0,39
30382,34.0,4,9.0,2,14,4,0,1,0.0,0.0,52.0,39
30383,38.0,4,14.0,2,10,4,4,1,0.0,0.0,50.0,39
30384,20.0,0,10.0,4,0,3,4,0,0.0,0.0,40.0,39
30385,47.0,4,9.0,0,12,1,4,0,0.0,0.0,45.0,39
30386,21.0,4,9.0,2,3,4,4,1,0.0,0.0,50.0,39
30387,33.0,4,9.0,4,14,0,4,1,0.0,0.0,40.0,39
30388,31.0,2,12.0,4,11,1,4,1,0.0,0.0,40.0,39
30389,61.0,4,8.0,2,3,4,4,1,0.0,0.0,40.0,26
30390,46.0,4,6.0,2,6,4,2,1,0.0,0.0,45.0,39
30391,55.0,2,14.0,2,10,4,2,1,0.0,0.0,40.0,39
30392,19.0,7,10.0,4,10,3,4,1,0.0,0.0,40.0,39
30393,39.0,4,9.0,2,7,4,4,1,0.0,0.0,40.0,39
30394,61.0,4,9.0,2,8,4,4,1,0.0,0.0,40.0,39
30395,28.0,4,10.0,2,6,4,4,1,0.0,0.0,40.0,39
30396,28.0,4,6.0,2,14,4,4,1,0.0,0.0,40.0,39
30397,61.0,0,9.0,2,0,4,4,1,0.0,0.0,38.0,39
30398,61.0,4,9.0,2,3,4,4,1,0.0,0.0,37.0,39
30399,54.0,4,10.0,2,12,4,4,1,0.0,0.0,40.0,39
30400,50.0,5,10.0,2,7,4,4,1,0.0,0.0,70.0,11
30401,37.0,2,14.0,2,10,5,4,0,0.0,0.0,45.0,39
30402,17.0,0,7.0,4,0,3,4,0,0.0,0.0,30.0,39
30403,56.0,4,9.0,2,12,5,4,0,0.0,0.0,4.0,39
30404,31.0,4,13.0,0,4,0,4,0,0.0,0.0,50.0,39
30405,32.0,7,13.0,2,4,5,4,0,0.0,0.0,55.0,39
30406,28.0,4,7.0,0,8,1,4,0,0.0,0.0,40.0,39
30407,34.0,4,11.0,2,13,4,4,1,0.0,0.0,40.0,39
30408,33.0,4,6.0,4,8,3,4,0,0.0,0.0,25.0,39
30409,42.0,4,11.0,0,1,0,4,0,0.0,0.0,35.0,39
30410,64.0,4,11.0,2,3,4,4,1,0.0,0.0,48.0,39
30411,29.0,4,10.0,2,6,4,4,1,0.0,0.0,20.0,39
30412,41.0,0,3.0,2,0,4,4,1,0.0,0.0,32.0,26
30413,45.0,4,10.0,2,14,4,4,1,0.0,0.0,40.0,39
30414,48.0,4,14.0,2,10,4,4,1,0.0,0.0,45.0,39
30415,44.0,4,10.0,5,13,0,4,0,0.0,0.0,38.0,39
30416,34.0,1,10.0,4,1,0,4,1,0.0,0.0,40.0,39
30417,40.0,4,9.0,4,7,0,4,1,0.0,0.0,45.0,39
30418,45.0,4,9.0,2,3,4,4,1,0.0,2051.0,40.0,39
30419,23.0,4,10.0,4,8,3,4,0,0.0,0.0,20.0,39
30420,51.0,4,13.0,2,10,4,4,1,0.0,0.0,55.0,39
30421,24.0,4,9.0,2,3,4,4,1,2885.0,0.0,50.0,39
30422,57.0,4,13.0,6,10,1,4,1,10520.0,0.0,40.0,39
30423,23.0,4,10.0,4,1,0,4,0,0.0,1721.0,40.0,39
30424,34.0,4,10.0,2,5,4,4,1,0.0,0.0,40.0,39
30425,36.0,4,9.0,0,7,0,4,1,4101.0,0.0,40.0,39
30426,56.0,5,15.0,2,10,4,4,1,0.0,0.0,32.0,39
30427,42.0,4,9.0,0,4,1,4,0,0.0,0.0,40.0,39
30428,45.0,5,13.0,2,4,4,4,1,0.0,0.0,60.0,39
30429,38.0,4,13.0,2,10,4,4,1,15024.0,0.0,70.0,39
30430,29.0,2,11.0,2,11,4,4,1,7688.0,0.0,40.0,39
30431,54.0,4,13.0,0,10,0,4,1,0.0,1340.0,40.0,39
30432,40.0,4,9.0,2,7,4,4,1,0.0,0.0,40.0,39
30433,29.0,4,9.0,2,14,4,4,1,0.0,0.0,40.0,39
30434,35.0,1,13.0,4,4,3,4,1,0.0,0.0,40.0,39
30435,47.0,4,9.0,5,4,1,4,0,0.0,0.0,37.0,39
30436,51.0,4,11.0,4,4,0,4,0,0.0,0.0,43.0,39
30437,28.0,4,9.0,4,8,2,4,1,0.0,0.0,40.0,26
30438,58.0,4,9.0,2,7,4,4,1,0.0,0.0,45.0,39
30439,24.0,4,9.0,4,7,3,4,0,0.0,0.0,25.0,39
30440,46.0,7,9.0,0,4,0,4,1,0.0,0.0,40.0,39
30441,57.0,4,6.0,2,7,4,2,1,0.0,0.0,48.0,39
30442,22.0,4,9.0,4,6,2,4,1,0.0,0.0,20.0,39
30443,28.0,4,13.0,4,13,0,2,1,0.0,0.0,30.0,23
30444,17.0,0,6.0,4,0,3,4,1,0.0,0.0,25.0,39
30445,23.0,4,9.0,4,12,3,4,1,0.0,0.0,60.0,39
30446,19.0,4,9.0,4,6,0,4,1,0.0,0.0,40.0,39
30447,66.0,7,9.0,6,10,1,2,0,0.0,0.0,35.0,39
30448,38.0,4,10.0,2,4,4,4,1,0.0,0.0,55.0,39
30449,39.0,1,10.0,0,4,1,2,0,0.0,0.0,40.0,39
30450,39.0,0,8.0,2,0,4,4,1,0.0,0.0,40.0,39
30451,47.0,4,9.0,2,7,4,4,1,5178.0,0.0,40.0,39
30452,39.0,4,9.0,0,14,3,4,1,0.0,0.0,60.0,39
30453,22.0,4,10.0,4,14,3,4,1,0.0,0.0,40.0,39
30454,36.0,4,9.0,4,3,3,2,1,0.0,0.0,30.0,39
30455,32.0,4,10.0,2,7,4,1,1,0.0,0.0,40.0,30
30456,29.0,0,9.0,4,0,0,4,1,0.0,0.0,40.0,39
30457,43.0,2,13.0,4,10,0,4,1,0.0,0.0,40.0,39
30458,51.0,4,9.0,2,3,4,4,1,0.0,0.0,40.0,39
30459,42.0,4,3.0,2,3,4,4,1,0.0,0.0,60.0,39
30460,32.0,7,8.0,4,1,1,4,0,0.0,0.0,40.0,39
30461,34.0,4,10.0,4,1,3,4,1,0.0,0.0,40.0,39
30462,51.0,4,11.0,2,3,4,4,1,0.0,0.0,57.0,39
30463,38.0,4,13.0,2,12,4,4,1,0.0,0.0,44.0,39
30464,21.0,4,9.0,4,6,3,2,1,0.0,0.0,20.0,39
30465,33.0,6,13.0,4,8,0,4,0,0.0,0.0,15.0,39
30466,34.0,4,9.0,2,3,4,4,1,0.0,0.0,40.0,39
30467,32.0,4,9.0,2,4,4,4,1,0.0,0.0,40.0,39
30468,38.0,0,11.0,4,0,3,4,1,0.0,0.0,15.0,39
30469,27.0,6,9.0,2,8,4,2,1,0.0,0.0,60.0,39
30470,35.0,5,10.0,2,12,4,4,1,0.0,0.0,50.0,39
30471,29.0,7,13.0,4,10,0,4,1,0.0,0.0,50.0,39
30472,40.0,4,9.0,2,3,4,4,1,0.0,0.0,40.0,39
30473,46.0,4,4.0,2,5,4,2,1,0.0,0.0,30.0,39
30474,37.0,4,9.0,4,8,1,2,0,0.0,0.0,30.0,39
30475,38.0,6,9.0,2,3,4,4,1,3411.0,0.0,25.0,39
30476,37.0,4,10.0,2,4,4,2,1,0.0,1887.0,60.0,5
30477,44.0,4,13.0,2,10,4,4,1,0.0,0.0,45.0,39
30478,25.0,4,14.0,4,10,0,4,1,0.0,0.0,30.0,39
30479,38.0,4,9.0,4,12,1,4,1,0.0,0.0,42.0,39
30480,34.0,2,12.0,0,1,1,4,0,0.0,0.0,10.0,39
30481,50.0,6,9.0,2,12,4,4,1,0.0,1902.0,60.0,39
30482,46.0,4,10.0,2,4,4,4,1,0.0,0.0,50.0,39
30483,20.0,4,3.0,4,6,1,4,1,0.0,0.0,30.0,13
30484,47.0,7,11.0,2,4,4,4,1,0.0,0.0,38.0,39
30485,46.0,4,16.0,2,10,4,4,1,0.0,0.0,60.0,39
30486,34.0,4,12.0,0,12,0,4,1,0.0,0.0,40.0,39
30487,61.0,4,9.0,2,14,4,4,1,0.0,0.0,40.0,39
30488,55.0,7,10.0,0,10,0,2,0,0.0,0.0,37.0,39
30489,36.0,4,9.0,4,14,0,4,1,0.0,0.0,35.0,39
30490,28.0,4,10.0,4,4,0,4,0,10520.0,0.0,40.0,39
30491,22.0,4,9.0,4,8,0,4,1,0.0,0.0,40.0,39
30492,34.0,4,10.0,4,12,3,2,0,0.0,0.0,35.0,39
30493,33.0,4,10.0,4,7,0,2,1,0.0,0.0,40.0,39
30494,27.0,4,9.0,4,8,3,4,0,0.0,0.0,32.0,39
30495,43.0,1,14.0,2,6,4,4,1,5013.0,0.0,12.0,39
30496,55.0,4,6.0,2,3,4,4,1,99999.0,0.0,40.0,39
30497,39.0,6,6.0,3,8,0,4,0,0.0,1721.0,15.0,39
30498,20.0,4,10.0,4,8,3,4,1,0.0,0.0,33.0,8
30499,38.0,4,9.0,4,6,0,2,1,0.0,0.0,40.0,39
30500,30.0,4,10.0,4,3,0,4,1,0.0,0.0,40.0,39
30501,21.0,4,7.0,4,8,3,4,1,0.0,0.0,42.0,8
30502,60.0,4,9.0,2,10,4,4,1,0.0,0.0,30.0,39
30503,43.0,4,10.0,4,6,0,4,1,0.0,0.0,40.0,39
30504,36.0,4,9.0,2,3,4,4,1,0.0,0.0,45.0,39
30505,23.0,4,10.0,4,8,1,4,0,0.0,0.0,48.0,8
30506,57.0,2,10.0,2,6,4,2,1,7298.0,0.0,40.0,39
30507,25.0,2,9.0,4,6,2,2,1,0.0,0.0,40.0,39
30508,38.0,4,9.0,0,8,1,2,0,0.0,0.0,32.0,39
30509,22.0,4,9.0,2,3,4,4,1,0.0,0.0,35.0,39
30510,23.0,4,3.0,4,3,0,4,1,0.0,0.0,40.0,26
30511,61.0,6,9.0,4,12,0,4,0,0.0,0.0,44.0,39
30512,28.0,4,10.0,0,3,0,4,1,0.0,0.0,46.0,39
30513,17.0,0,7.0,4,0,3,4,0,0.0,0.0,10.0,39
30514,21.0,4,10.0,4,8,3,4,0,0.0,0.0,25.0,39
30515,49.0,4,14.0,2,10,4,4,1,0.0,0.0,40.0,39
30516,37.0,4,8.0,0,3,3,4,1,0.0,0.0,35.0,39
30517,23.0,4,10.0,4,8,3,4,0,0.0,0.0,40.0,6
30518,38.0,6,10.0,2,10,4,4,1,3137.0,0.0,50.0,39
30519,34.0,2,13.0,2,10,5,4,0,0.0,0.0,46.0,39
30520,21.0,4,9.0,4,7,3,4,0,0.0,0.0,40.0,29
30521,27.0,7,10.0,2,4,4,2,1,0.0,0.0,40.0,39
30522,57.0,4,9.0,2,3,4,4,1,0.0,0.0,84.0,39
30523,22.0,4,9.0,4,6,3,2,1,0.0,0.0,25.0,39
30524,20.0,4,10.0,4,1,0,3,0,0.0,0.0,35.0,39
30525,49.0,5,10.0,2,10,5,4,0,0.0,0.0,65.0,39
30526,38.0,4,9.0,2,3,4,4,1,0.0,0.0,40.0,39
30527,40.0,4,13.0,2,13,4,4,1,0.0,0.0,40.0,39
30528,44.0,4,9.0,2,3,4,2,1,0.0,1485.0,40.0,14
30529,37.0,6,10.0,2,1,5,4,0,0.0,0.0,20.0,39
30530,57.0,4,14.0,0,10,0,4,1,0.0,0.0,30.0,39
30531,56.0,4,4.0,4,8,3,4,0,0.0,0.0,30.0,39
30532,41.0,4,12.0,0,10,0,4,1,0.0,0.0,80.0,39
30533,50.0,6,9.0,2,8,4,1,1,0.0,0.0,60.0,35
30534,33.0,4,5.0,4,7,0,4,1,0.0,0.0,50.0,39
30535,29.0,4,14.0,2,12,4,4,1,0.0,0.0,20.0,39
30536,28.0,1,13.0,2,4,4,4,1,5178.0,0.0,40.0,39
30537,35.0,4,6.0,2,7,4,4,1,0.0,0.0,50.0,39
30538,36.0,4,9.0,0,3,1,4,1,0.0,0.0,40.0,39
30539,45.0,4,16.0,0,10,1,2,0,0.0,3004.0,35.0,39
30540,30.0,6,12.0,4,3,3,4,1,0.0,0.0,40.0,39
30541,35.0,5,9.0,2,8,4,4,1,0.0,0.0,60.0,39
30542,27.0,4,11.0,2,12,4,4,1,0.0,0.0,40.0,39
30543,22.0,4,9.0,4,4,0,4,1,0.0,0.0,40.0,41
30544,24.0,4,10.0,4,6,3,4,1,0.0,0.0,30.0,39
30545,47.0,4,13.0,2,10,4,4,1,0.0,0.0,50.0,39
30546,47.0,4,10.0,2,4,4,4,1,0.0,0.0,40.0,39
30547,18.0,4,7.0,4,8,3,4,0,0.0,0.0,15.0,39
30548,18.0,4,10.0,4,1,3,4,1,0.0,0.0,30.0,39
30549,31.0,2,9.0,0,11,0,4,1,0.0,0.0,47.0,39
30550,43.0,6,14.0,0,8,1,4,0,0.0,0.0,30.0,39
30551,45.0,4,9.0,2,14,4,3,1,4064.0,0.0,40.0,39
30552,39.0,4,9.0,2,14,4,4,1,0.0,0.0,40.0,39
30553,30.0,4,13.0,4,1,0,4,1,0.0,0.0,50.0,39
30554,22.0,4,10.0,4,1,0,4,0,0.0,0.0,35.0,39
30555,30.0,6,9.0,2,5,4,4,1,0.0,0.0,85.0,39
30556,36.0,4,16.0,2,10,4,4,1,0.0,0.0,60.0,39
30557,20.0,7,12.0,4,10,0,4,1,0.0,0.0,30.0,39
30558,61.0,0,2.0,2,0,4,4,1,3942.0,0.0,20.0,26
30559,27.0,4,9.0,2,14,4,4,1,0.0,1902.0,45.0,39
30560,59.0,2,10.0,2,4,4,4,1,0.0,0.0,60.0,39
30561,60.0,4,9.0,2,3,4,4,1,0.0,0.0,40.0,39
30562,43.0,4,13.0,0,4,0,4,0,0.0,0.0,40.0,39
30563,35.0,4,9.0,0,14,0,4,1,0.0,0.0,60.0,39
30564,40.0,4,13.0,2,1,4,4,1,0.0,0.0,50.0,39
30565,20.0,4,7.0,2,6,2,4,1,2961.0,0.0,35.0,39
30566,47.0,4,14.0,2,4,4,4,1,0.0,0.0,40.0,39
30567,40.0,4,12.0,0,10,0,4,1,0.0,0.0,50.0,39
30568,20.0,4,9.0,4,7,3,4,1,0.0,0.0,40.0,39
30569,75.0,0,10.0,2,0,4,4,1,0.0,0.0,13.0,39
30570,25.0,4,10.0,4,1,3,4,0,0.0,0.0,40.0,39
30571,47.0,4,11.0,2,10,4,4,1,0.0,0.0,40.0,39
30572,29.0,6,12.0,6,12,1,4,0,0.0,0.0,40.0,39
30573,34.0,4,9.0,2,14,4,4,1,0.0,0.0,45.0,39
30574,45.0,7,13.0,5,10,0,4,0,0.0,0.0,40.0,39
30575,23.0,4,10.0,4,6,3,4,1,2597.0,0.0,50.0,39
30576,46.0,4,12.0,6,1,1,4,0,0.0,0.0,40.0,39
30577,41.0,7,10.0,0,7,0,2,0,0.0,0.0,38.0,39
30578,29.0,4,13.0,2,10,4,4,1,0.0,0.0,40.0,39
30579,17.0,4,7.0,4,6,3,0,1,0.0,0.0,20.0,39
30580,39.0,4,5.0,2,3,4,4,1,0.0,0.0,40.0,39
30581,37.0,4,9.0,4,7,1,2,0,0.0,0.0,40.0,39
30582,34.0,4,9.0,2,7,4,2,1,0.0,0.0,40.0,0
30583,20.0,4,9.0,4,3,0,4,1,0.0,0.0,40.0,39
30584,18.0,0,9.0,4,0,3,1,0,0.0,1602.0,38.0,39
30585,52.0,4,11.0,2,3,4,4,1,0.0,0.0,40.0,39
30586,42.0,2,12.0,2,10,5,0,0,0.0,0.0,40.0,39
30587,22.0,4,3.0,2,3,4,4,1,0.0,0.0,35.0,26
30588,66.0,7,10.0,0,4,0,4,0,0.0,0.0,55.0,39
30589,35.0,4,9.0,2,14,4,4,1,0.0,0.0,65.0,39
30590,40.0,2,12.0,4,10,0,4,1,0.0,0.0,40.0,39
30591,21.0,4,9.0,0,12,1,0,0,0.0,0.0,38.0,39
30592,51.0,2,9.0,0,11,1,4,1,0.0,0.0,52.0,39
30593,34.0,4,6.0,2,3,4,4,1,0.0,0.0,40.0,39
30594,24.0,4,9.0,2,3,4,4,1,0.0,0.0,40.0,39
30595,43.0,4,13.0,3,1,1,4,0,0.0,0.0,40.0,39
30596,34.0,4,13.0,2,4,5,4,0,0.0,0.0,40.0,39
30597,42.0,2,14.0,4,10,1,4,0,0.0,0.0,40.0,39
30598,41.0,4,11.0,4,3,0,4,1,0.0,0.0,30.0,39
30599,21.0,4,9.0,4,14,3,4,0,0.0,0.0,40.0,39
30600,64.0,2,4.0,2,11,4,4,1,0.0,0.0,10.0,39
30601,24.0,1,9.0,4,1,0,4,0,0.0,1974.0,40.0,39
30602,23.0,4,10.0,4,6,3,4,1,0.0,0.0,10.0,39
30603,29.0,4,9.0,2,12,4,4,1,0.0,0.0,50.0,39
30604,44.0,6,9.0,0,4,1,4,0,0.0,0.0,60.0,39
30605,28.0,4,13.0,2,10,4,4,1,0.0,0.0,55.0,39
30606,33.0,5,9.0,2,12,4,4,1,0.0,0.0,50.0,39
30607,35.0,4,10.0,2,3,4,4,1,0.0,0.0,40.0,39
30608,41.0,4,6.0,3,3,0,4,0,0.0,0.0,40.0,39
30609,42.0,4,13.0,2,12,4,2,1,0.0,0.0,40.0,39
30610,51.0,6,10.0,2,4,4,4,1,0.0,0.0,99.0,39
30611,32.0,4,7.0,4,8,1,2,0,0.0,0.0,40.0,23
30612,37.0,4,9.0,4,3,3,4,1,0.0,0.0,40.0,39
30613,18.0,4,7.0,4,12,3,4,0,0.0,0.0,25.0,39
30614,24.0,4,11.0,4,8,3,4,0,0.0,0.0,35.0,39
30615,29.0,0,10.0,0,0,1,4,0,0.0,0.0,40.0,39
30616,45.0,4,10.0,2,1,4,4,1,0.0,0.0,40.0,39
