Income>50K,a,Age,Workclass,Education-Num,Marital Status,Occupation,Relationship,Race,Sex,Capital Gain,Capital Loss,Hours per week,Country
0,8014.0,40.0,4.0,4.0,2.0,8.0,4.0,1.0,1.0,0.0,0.0,42.0,1.0
0,15025.0,37.0,4.0,7.0,4.0,6.0,0.0,2.0,1.0,0.0,0.0,40.0,39.0
1,31946.0,49.0,4.0,14.0,2.0,10.0,4.0,4.0,1.0,0.0,0.0,43.0,39.0
1,8252.0,30.0,4.0,9.0,4.0,14.0,0.0,4.0,1.0,0.0,0.0,45.0,39.0
0,22079.0,31.0,4.0,9.0,2.0,1.0,4.0,1.0,1.0,0.0,0.0,40.0,39.0
0,21233.0,47.0,6.0,13.0,4.0,12.0,0.0,4.0,1.0,0.0,0.0,35.0,39.0
0,13477.0,34.0,4.0,12.0,4.0,1.0,0.0,4.0,0.0,0.0,0.0,35.0,39.0
1,19920.0,55.0,2.0,14.0,2.0,10.0,4.0,4.0,1.0,0.0,0.0,40.0,39.0
1,24472.0,40.0,4.0,9.0,2.0,12.0,4.0,4.0,1.0,0.0,0.0,40.0,39.0
0,6622.0,46.0,4.0,9.0,2.0,12.0,4.0,4.0,1.0,0.0,0.0,36.0,39.0
0,16711.0,18.0,4.0,10.0,4.0,12.0,0.0,4.0,0.0,0.0,0.0,20.0,39.0
0,11756.0,36.0,4.0,9.0,2.0,3.0,4.0,1.0,1.0,0.0,0.0,40.0,19.0
0,15353.0,19.0,4.0,9.0,2.0,3.0,5.0,4.0,0.0,0.0,0.0,40.0,39.0
0,14340.0,21.0,4.0,8.0,4.0,1.0,2.0,2.0,1.0,0.0,0.0,48.0,0.0
0,6539.0,33.0,4.0,9.0,5.0,14.0,0.0,4.0,1.0,0.0,0.0,40.0,39.0
0,11407.0,23.0,4.0,10.0,4.0,1.0,3.0,4.0,1.0,0.0,0.0,20.0,39.0
0,8807.0,49.0,2.0,13.0,4.0,10.0,0.0,4.0,0.0,0.0,0.0,50.0,39.0
0,25111.0,39.0,4.0,6.0,5.0,8.0,3.0,2.0,0.0,0.0,0.0,12.0,39.0
0,12816.0,31.0,4.0,13.0,2.0,8.0,4.0,4.0,1.0,0.0,0.0,40.0,41.0
0,13020.0,34.0,6.0,6.0,4.0,8.0,3.0,4.0,0.0,0.0,0.0,40.0,39.0
0,32275.0,20.0,0.0,10.0,4.0,0.0,3.0,4.0,0.0,0.0,0.0,30.0,39.0
0,29115.0,26.0,4.0,10.0,4.0,1.0,0.0,4.0,0.0,0.0,0.0,25.0,39.0
0,28847.0,55.0,4.0,10.0,0.0,13.0,0.0,4.0,0.0,0.0,0.0,40.0,39.0
0,908.0,37.0,6.0,9.0,0.0,6.0,3.0,4.0,1.0,0.0,0.0,10.0,39.0
1,16965.0,44.0,4.0,10.0,2.0,14.0,4.0,4.0,1.0,0.0,0.0,50.0,39.0
0,7581.0,46.0,4.0,9.0,5.0,7.0,3.0,2.0,0.0,0.0,0.0,40.0,39.0
0,12483.0,25.0,4.0,13.0,4.0,4.0,3.0,4.0,1.0,0.0,0.0,40.0,39.0
0,9455.0,23.0,4.0,9.0,4.0,6.0,3.0,4.0,1.0,0.0,0.0,25.0,39.0
1,172.0,51.0,4.0,10.0,2.0,12.0,4.0,4.0,1.0,0.0,1977.0,40.0,39.0
0,124.0,19.0,4.0,10.0,4.0,8.0,3.0,2.0,1.0,0.0,0.0,35.0,39.0
0,27398.0,50.0,7.0,9.0,2.0,11.0,4.0,4.0,1.0,0.0,0.0,40.0,39.0
1,24220.0,40.0,6.0,15.0,2.0,10.0,5.0,4.0,0.0,15024.0,0.0,40.0,39.0
0,3457.0,21.0,4.0,10.0,4.0,10.0,3.0,4.0,0.0,0.0,0.0,25.0,39.0
0,27446.0,32.0,7.0,13.0,4.0,10.0,3.0,4.0,0.0,0.0,0.0,40.0,39.0
0,25500.0,29.0,8.0,10.0,2.0,5.0,3.0,4.0,1.0,0.0,0.0,65.0,39.0
0,5379.0,59.0,4.0,9.0,2.0,12.0,4.0,4.0,1.0,0.0,0.0,40.0,39.0
0,31679.0,31.0,4.0,6.0,5.0,14.0,1.0,4.0,1.0,0.0,0.0,40.0,39.0
1,5269.0,59.0,4.0,5.0,2.0,14.0,4.0,4.0,1.0,0.0,0.0,60.0,39.0
0,13850.0,45.0,4.0,3.0,0.0,9.0,1.0,4.0,0.0,0.0,0.0,35.0,26.0
0,14885.0,72.0,4.0,13.0,2.0,11.0,4.0,4.0,1.0,0.0,0.0,17.0,39.0
0,19879.0,31.0,4.0,11.0,4.0,1.0,0.0,4.0,0.0,0.0,0.0,40.0,39.0
0,5737.0,30.0,4.0,7.0,2.0,7.0,4.0,2.0,1.0,0.0,0.0,40.0,39.0
0,29375.0,22.0,0.0,10.0,4.0,0.0,3.0,4.0,1.0,0.0,0.0,40.0,39.0
0,19732.0,24.0,4.0,14.0,4.0,1.0,0.0,4.0,1.0,0.0,0.0,56.0,39.0
0,32288.0,21.0,4.0,5.0,4.0,7.0,3.0,2.0,1.0,0.0,0.0,20.0,39.0
0,32020.0,21.0,4.0,10.0,4.0,12.0,3.0,4.0,0.0,0.0,1762.0,28.0,39.0
0,17814.0,38.0,4.0,9.0,0.0,7.0,2.0,4.0,0.0,0.0,0.0,40.0,39.0
1,26336.0,55.0,4.0,10.0,2.0,13.0,4.0,4.0,1.0,0.0,0.0,40.0,39.0
0,5445.0,32.0,4.0,9.0,0.0,7.0,3.0,4.0,1.0,0.0,0.0,50.0,39.0
0,17384.0,45.0,4.0,2.0,2.0,8.0,5.0,4.0,0.0,0.0,0.0,40.0,39.0
0,18027.0,64.0,4.0,13.0,6.0,10.0,0.0,4.0,0.0,0.0,0.0,30.0,39.0
0,4174.0,17.0,0.0,7.0,4.0,0.0,3.0,4.0,0.0,0.0,0.0,18.0,39.0
1,8796.0,39.0,4.0,13.0,2.0,14.0,4.0,4.0,1.0,15024.0,0.0,99.0,39.0
1,17623.0,43.0,4.0,10.0,0.0,13.0,0.0,4.0,1.0,0.0,0.0,40.0,0.0
0,22965.0,42.0,4.0,4.0,2.0,14.0,4.0,4.0,1.0,0.0,0.0,40.0,39.0
0,8607.0,22.0,0.0,9.0,4.0,0.0,1.0,2.0,0.0,0.0,0.0,40.0,39.0
0,16433.0,43.0,4.0,9.0,2.0,3.0,4.0,4.0,1.0,0.0,0.0,70.0,39.0
0,11213.0,62.0,4.0,9.0,6.0,1.0,0.0,4.0,0.0,0.0,0.0,20.0,11.0
0,19194.0,64.0,4.0,9.0,2.0,14.0,4.0,4.0,1.0,0.0,0.0,16.0,39.0
1,13270.0,41.0,4.0,14.0,2.0,10.0,4.0,4.0,1.0,15024.0,0.0,50.0,39.0
1,1164.0,50.0,4.0,13.0,2.0,10.0,5.0,4.0,0.0,0.0,1977.0,40.0,39.0
1,1779.0,43.0,4.0,10.0,2.0,12.0,4.0,4.0,1.0,7688.0,0.0,40.0,39.0
0,15350.0,17.0,0.0,6.0,4.0,0.0,3.0,4.0,0.0,0.0,0.0,17.0,39.0
0,738.0,56.0,4.0,9.0,6.0,8.0,1.0,2.0,0.0,594.0,0.0,20.0,39.0
0,25388.0,27.0,4.0,9.0,4.0,14.0,3.0,4.0,0.0,0.0,0.0,15.0,39.0
0,24446.0,39.0,4.0,13.0,4.0,4.0,0.0,4.0,0.0,0.0,0.0,40.0,39.0
0,23375.0,45.0,0.0,7.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,40.0,39.0
1,12874.0,30.0,4.0,14.0,2.0,4.0,4.0,4.0,1.0,15024.0,0.0,60.0,39.0
0,8787.0,20.0,4.0,10.0,4.0,5.0,3.0,4.0,1.0,0.0,0.0,60.0,39.0
1,1811.0,35.0,4.0,11.0,2.0,4.0,4.0,4.0,1.0,7298.0,0.0,50.0,39.0
0,812.0,43.0,4.0,10.0,0.0,4.0,0.0,4.0,1.0,0.0,0.0,45.0,39.0
0,32150.0,42.0,2.0,13.0,2.0,11.0,4.0,4.0,1.0,0.0,0.0,42.0,39.0
1,19502.0,32.0,4.0,11.0,2.0,13.0,5.0,4.0,0.0,0.0,0.0,24.0,39.0
0,5263.0,21.0,4.0,10.0,4.0,8.0,3.0,4.0,0.0,0.0,0.0,30.0,39.0
0,28797.0,45.0,4.0,9.0,0.0,8.0,1.0,4.0,0.0,0.0,0.0,40.0,39.0
0,32345.0,18.0,4.0,8.0,4.0,8.0,3.0,4.0,1.0,0.0,0.0,12.0,39.0
1,28270.0,63.0,4.0,13.0,2.0,11.0,4.0,1.0,1.0,0.0,0.0,40.0,30.0
0,30931.0,57.0,6.0,9.0,2.0,5.0,4.0,4.0,1.0,0.0,0.0,60.0,39.0
0,11367.0,43.0,4.0,12.0,4.0,1.0,0.0,2.0,0.0,0.0,0.0,45.0,39.0
0,21545.0,17.0,0.0,8.0,4.0,0.0,3.0,3.0,0.0,0.0,0.0,40.0,39.0
0,22990.0,23.0,4.0,9.0,2.0,12.0,4.0,4.0,1.0,0.0,0.0,40.0,39.0
0,5788.0,27.0,0.0,10.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,40.0,39.0
0,21395.0,34.0,4.0,10.0,2.0,12.0,4.0,4.0,1.0,0.0,0.0,25.0,39.0
0,1486.0,30.0,4.0,9.0,4.0,1.0,1.0,4.0,1.0,0.0,2001.0,42.0,39.0
0,2013.0,27.0,2.0,13.0,4.0,10.0,0.0,4.0,0.0,0.0,0.0,40.0,39.0
0,20585.0,47.0,4.0,9.0,0.0,8.0,0.0,2.0,0.0,0.0,0.0,14.0,39.0
0,29130.0,17.0,4.0,5.0,4.0,8.0,3.0,4.0,1.0,0.0,0.0,16.0,39.0
1,8966.0,43.0,4.0,11.0,2.0,4.0,4.0,4.0,1.0,3103.0,0.0,48.0,39.0
0,27959.0,30.0,4.0,10.0,2.0,1.0,5.0,4.0,0.0,0.0,0.0,40.0,39.0
1,4401.0,48.0,2.0,10.0,2.0,4.0,5.0,4.0,0.0,5178.0,0.0,40.0,39.0
1,11744.0,34.0,2.0,15.0,2.0,10.0,4.0,4.0,1.0,0.0,0.0,40.0,39.0
0,7055.0,50.0,4.0,9.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,35.0,39.0
0,439.0,42.0,2.0,10.0,2.0,1.0,5.0,4.0,0.0,0.0,0.0,40.0,39.0
0,8905.0,26.0,4.0,9.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,50.0,39.0
0,20934.0,29.0,4.0,10.0,4.0,8.0,0.0,2.0,0.0,0.0,0.0,30.0,23.0
0,8415.0,20.0,4.0,13.0,4.0,12.0,2.0,2.0,0.0,0.0,0.0,30.0,39.0
1,7253.0,48.0,4.0,13.0,2.0,1.0,4.0,4.0,1.0,0.0,0.0,45.0,0.0
0,3549.0,25.0,4.0,13.0,4.0,12.0,3.0,4.0,0.0,0.0,0.0,40.0,39.0
0,14886.0,24.0,4.0,10.0,4.0,4.0,3.0,4.0,1.0,0.0,0.0,40.0,39.0
0,13312.0,39.0,6.0,9.0,2.0,8.0,4.0,4.0,1.0,0.0,0.0,50.0,39.0
1,1207.0,38.0,4.0,13.0,2.0,12.0,4.0,4.0,1.0,0.0,0.0,42.0,39.0
0,1082.0,58.0,6.0,9.0,2.0,5.0,4.0,4.0,1.0,0.0,0.0,60.0,39.0
0,19111.0,27.0,4.0,10.0,4.0,4.0,3.0,4.0,0.0,0.0,0.0,40.0,39.0
0,5784.0,33.0,4.0,13.0,2.0,8.0,5.0,4.0,0.0,0.0,0.0,40.0,39.0
0,22773.0,41.0,5.0,5.0,2.0,12.0,5.0,4.0,0.0,0.0,0.0,70.0,6.0
0,8926.0,73.0,4.0,9.0,2.0,5.0,4.0,4.0,1.0,0.0,0.0,50.0,39.0
1,6310.0,41.0,4.0,13.0,2.0,13.0,5.0,4.0,0.0,0.0,0.0,25.0,39.0
0,9678.0,29.0,5.0,9.0,2.0,12.0,4.0,1.0,1.0,0.0,0.0,40.0,11.0
1,3256.0,44.0,4.0,13.0,2.0,10.0,4.0,4.0,1.0,0.0,0.0,50.0,0.0
1,19506.0,41.0,4.0,14.0,2.0,10.0,4.0,4.0,1.0,0.0,0.0,55.0,39.0
0,12036.0,42.0,4.0,10.0,2.0,8.0,5.0,2.0,0.0,0.0,0.0,30.0,39.0
0,11382.0,36.0,1.0,10.0,2.0,1.0,4.0,4.0,1.0,0.0,0.0,35.0,39.0
0,8368.0,31.0,4.0,13.0,2.0,4.0,4.0,4.0,1.0,0.0,0.0,40.0,39.0
0,3378.0,38.0,6.0,9.0,2.0,3.0,4.0,4.0,1.0,0.0,0.0,60.0,39.0
1,489.0,38.0,4.0,13.0,2.0,12.0,4.0,4.0,1.0,15024.0,0.0,60.0,39.0
1,28937.0,46.0,4.0,14.0,2.0,4.0,4.0,4.0,1.0,0.0,0.0,55.0,0.0
0,15057.0,23.0,4.0,9.0,4.0,8.0,0.0,4.0,0.0,0.0,0.0,30.0,39.0
0,26689.0,40.0,2.0,12.0,2.0,11.0,4.0,4.0,1.0,0.0,0.0,40.0,39.0
0,3255.0,47.0,0.0,11.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,40.0,39.0
0,28679.0,19.0,4.0,10.0,4.0,12.0,3.0,4.0,1.0,0.0,0.0,25.0,39.0
0,5706.0,31.0,4.0,10.0,4.0,3.0,0.0,4.0,1.0,0.0,0.0,50.0,39.0
0,26219.0,42.0,7.0,14.0,0.0,4.0,0.0,4.0,1.0,0.0,0.0,45.0,39.0
0,7618.0,35.0,4.0,9.0,0.0,8.0,0.0,4.0,0.0,0.0,0.0,35.0,39.0
0,21699.0,43.0,4.0,10.0,5.0,10.0,1.0,4.0,0.0,0.0,0.0,40.0,39.0
0,22084.0,26.0,4.0,9.0,0.0,7.0,0.0,4.0,0.0,0.0,0.0,40.0,39.0
0,8549.0,29.0,4.0,13.0,4.0,4.0,0.0,4.0,0.0,0.0,0.0,45.0,39.0
0,20859.0,38.0,4.0,5.0,2.0,8.0,5.0,2.0,0.0,0.0,0.0,24.0,14.0
1,8722.0,26.0,4.0,13.0,2.0,14.0,4.0,4.0,1.0,0.0,0.0,40.0,39.0
0,32432.0,36.0,4.0,1.0,0.0,8.0,0.0,3.0,1.0,0.0,0.0,72.0,26.0
0,21115.0,22.0,4.0,13.0,4.0,4.0,3.0,4.0,1.0,0.0,0.0,40.0,39.0
0,9647.0,29.0,4.0,12.0,2.0,10.0,4.0,4.0,1.0,0.0,0.0,50.0,39.0
0,19634.0,30.0,4.0,6.0,0.0,8.0,1.0,4.0,0.0,0.0,0.0,40.0,39.0
0,17477.0,32.0,4.0,6.0,0.0,8.0,1.0,2.0,0.0,0.0,0.0,23.0,39.0
1,11752.0,54.0,4.0,10.0,2.0,3.0,4.0,4.0,1.0,0.0,0.0,40.0,39.0
0,14053.0,39.0,0.0,7.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,40.0,39.0
0,27761.0,38.0,4.0,9.0,0.0,3.0,1.0,4.0,1.0,0.0,0.0,40.0,39.0
0,28609.0,33.0,4.0,9.0,2.0,3.0,4.0,4.0,1.0,0.0,0.0,40.0,39.0
0,30516.0,37.0,4.0,8.0,0.0,3.0,3.0,4.0,1.0,0.0,0.0,35.0,39.0
0,7521.0,28.0,4.0,9.0,2.0,7.0,4.0,0.0,1.0,0.0,0.0,45.0,39.0
0,7402.0,30.0,6.0,12.0,2.0,12.0,4.0,4.0,1.0,0.0,0.0,60.0,20.0
0,14732.0,47.0,4.0,10.0,2.0,3.0,4.0,0.0,1.0,0.0,0.0,40.0,39.0
0,27901.0,28.0,4.0,15.0,4.0,10.0,0.0,4.0,0.0,0.0,0.0,50.0,39.0
0,5081.0,37.0,4.0,9.0,4.0,14.0,2.0,1.0,1.0,0.0,0.0,40.0,0.0
0,19304.0,64.0,1.0,13.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,40.0,39.0
0,32460.0,62.0,4.0,9.0,6.0,1.0,0.0,4.0,0.0,0.0,0.0,32.0,39.0
0,8188.0,43.0,4.0,10.0,2.0,1.0,4.0,4.0,1.0,5013.0,0.0,40.0,39.0
1,6621.0,56.0,5.0,14.0,0.0,4.0,0.0,4.0,1.0,27828.0,0.0,60.0,39.0
0,15469.0,56.0,4.0,9.0,2.0,7.0,4.0,4.0,1.0,0.0,0.0,40.0,39.0
1,22035.0,52.0,4.0,9.0,2.0,14.0,4.0,0.0,1.0,0.0,0.0,40.0,39.0
0,23288.0,55.0,2.0,9.0,2.0,14.0,4.0,4.0,1.0,0.0,0.0,40.0,39.0
0,26623.0,26.0,4.0,10.0,2.0,4.0,4.0,4.0,1.0,4064.0,0.0,50.0,39.0
0,2337.0,22.0,4.0,6.0,4.0,14.0,3.0,4.0,1.0,0.0,0.0,25.0,39.0
1,20465.0,39.0,4.0,15.0,2.0,10.0,4.0,1.0,1.0,0.0,2415.0,67.0,19.0
0,21882.0,38.0,4.0,9.0,2.0,3.0,4.0,4.0,1.0,0.0,0.0,65.0,39.0
0,4263.0,36.0,4.0,9.0,2.0,5.0,5.0,4.0,0.0,0.0,0.0,40.0,39.0
0,30161.0,34.0,4.0,5.0,5.0,7.0,1.0,4.0,0.0,0.0,0.0,35.0,6.0
0,16041.0,23.0,4.0,10.0,4.0,1.0,3.0,2.0,0.0,0.0,0.0,25.0,39.0
0,21925.0,39.0,4.0,6.0,2.0,7.0,4.0,4.0,1.0,2635.0,0.0,40.0,39.0
0,3503.0,40.0,4.0,9.0,0.0,4.0,1.0,4.0,0.0,0.0,625.0,52.0,39.0
0,13399.0,46.0,2.0,9.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,30.0,39.0
0,11406.0,39.0,4.0,3.0,2.0,6.0,4.0,4.0,1.0,0.0,0.0,40.0,26.0
0,13659.0,42.0,2.0,9.0,6.0,14.0,1.0,4.0,0.0,0.0,0.0,40.0,39.0
1,21768.0,52.0,1.0,14.0,4.0,1.0,0.0,4.0,0.0,0.0,0.0,40.0,39.0
0,16100.0,25.0,1.0,13.0,4.0,13.0,0.0,4.0,1.0,0.0,0.0,45.0,39.0
0,29207.0,25.0,2.0,13.0,4.0,1.0,0.0,1.0,1.0,0.0,0.0,20.0,19.0
0,12425.0,55.0,4.0,6.0,2.0,4.0,4.0,4.0,1.0,0.0,0.0,45.0,39.0
1,5069.0,33.0,4.0,16.0,4.0,10.0,0.0,4.0,0.0,0.0,0.0,60.0,39.0
0,31601.0,18.0,4.0,6.0,4.0,7.0,3.0,4.0,1.0,0.0,0.0,40.0,39.0
0,7514.0,25.0,4.0,7.0,4.0,6.0,0.0,4.0,1.0,0.0,0.0,40.0,39.0
0,19515.0,80.0,2.0,9.0,6.0,8.0,1.0,0.0,0.0,0.0,0.0,32.0,39.0
0,13936.0,31.0,4.0,4.0,4.0,6.0,2.0,4.0,1.0,0.0,0.0,25.0,39.0
0,17170.0,40.0,4.0,13.0,4.0,4.0,0.0,4.0,1.0,0.0,0.0,30.0,2.0
0,31676.0,34.0,5.0,9.0,4.0,5.0,3.0,4.0,1.0,0.0,0.0,55.0,39.0
0,21095.0,60.0,4.0,4.0,0.0,7.0,1.0,4.0,0.0,0.0,0.0,40.0,39.0
0,32031.0,35.0,4.0,4.0,2.0,13.0,4.0,4.0,1.0,0.0,0.0,40.0,26.0
0,10050.0,46.0,1.0,10.0,2.0,8.0,4.0,4.0,1.0,0.0,0.0,40.0,39.0
0,23044.0,53.0,5.0,10.0,2.0,5.0,4.0,4.0,1.0,0.0,0.0,60.0,39.0
0,31286.0,37.0,5.0,13.0,2.0,3.0,4.0,4.0,1.0,0.0,0.0,60.0,39.0
0,12873.0,25.0,4.0,9.0,4.0,3.0,2.0,4.0,0.0,0.0,0.0,40.0,39.0
0,13999.0,37.0,4.0,7.0,2.0,14.0,4.0,4.0,1.0,0.0,0.0,40.0,39.0
1,22748.0,41.0,6.0,14.0,2.0,12.0,5.0,4.0,0.0,0.0,1902.0,35.0,39.0
0,32344.0,34.0,4.0,13.0,3.0,1.0,0.0,4.0,0.0,0.0,0.0,45.0,39.0
0,21775.0,61.0,6.0,9.0,2.0,5.0,4.0,4.0,1.0,0.0,0.0,40.0,39.0
0,18808.0,45.0,4.0,9.0,0.0,1.0,0.0,1.0,0.0,0.0,1590.0,40.0,24.0
0,20004.0,55.0,4.0,9.0,0.0,3.0,0.0,4.0,1.0,0.0,0.0,40.0,39.0
1,12446.0,28.0,5.0,13.0,2.0,4.0,4.0,4.0,1.0,0.0,0.0,60.0,39.0
0,29102.0,36.0,4.0,10.0,4.0,4.0,0.0,4.0,1.0,0.0,0.0,40.0,39.0
0,13305.0,22.0,4.0,12.0,4.0,6.0,0.0,4.0,1.0,0.0,0.0,36.0,0.0
0,12085.0,24.0,4.0,8.0,4.0,8.0,3.0,4.0,0.0,0.0,0.0,38.0,39.0
1,9558.0,47.0,6.0,10.0,2.0,1.0,5.0,4.0,0.0,0.0,0.0,35.0,39.0
0,24990.0,54.0,4.0,10.0,0.0,14.0,0.0,4.0,1.0,0.0,0.0,55.0,39.0
1,12326.0,59.0,0.0,10.0,2.0,0.0,4.0,4.0,1.0,0.0,0.0,40.0,39.0
0,19970.0,34.0,6.0,9.0,2.0,5.0,4.0,4.0,1.0,0.0,0.0,45.0,39.0
1,26906.0,46.0,4.0,13.0,2.0,3.0,4.0,4.0,1.0,0.0,0.0,40.0,39.0
0,28158.0,23.0,4.0,9.0,4.0,7.0,3.0,4.0,0.0,0.0,0.0,16.0,39.0
0,6867.0,47.0,4.0,4.0,0.0,6.0,2.0,2.0,1.0,0.0,0.0,40.0,39.0
1,26816.0,54.0,4.0,10.0,2.0,12.0,4.0,4.0,1.0,7298.0,0.0,50.0,39.0
0,13165.0,28.0,4.0,11.0,2.0,1.0,4.0,4.0,1.0,2407.0,0.0,40.0,39.0
0,10889.0,48.0,7.0,10.0,0.0,8.0,3.0,4.0,1.0,0.0,0.0,40.0,39.0
0,9466.0,44.0,4.0,9.0,2.0,14.0,4.0,4.0,1.0,0.0,0.0,40.0,39.0
0,24760.0,24.0,0.0,7.0,2.0,0.0,5.0,3.0,0.0,0.0,0.0,24.0,39.0
0,13328.0,49.0,5.0,10.0,0.0,4.0,0.0,4.0,1.0,0.0,2339.0,50.0,39.0
0,22999.0,27.0,4.0,13.0,4.0,6.0,1.0,4.0,1.0,0.0,0.0,35.0,39.0
0,14502.0,27.0,4.0,3.0,4.0,9.0,0.0,4.0,0.0,0.0,0.0,65.0,9.0
0,19941.0,50.0,4.0,9.0,0.0,8.0,0.0,4.0,1.0,0.0,0.0,40.0,39.0
0,26635.0,53.0,1.0,10.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0,45.0,39.0
1,4827.0,34.0,5.0,9.0,2.0,3.0,4.0,4.0,1.0,0.0,0.0,54.0,0.0
1,28063.0,54.0,5.0,13.0,2.0,4.0,4.0,4.0,1.0,7298.0,0.0,55.0,39.0
1,25084.0,29.0,6.0,6.0,2.0,3.0,4.0,4.0,1.0,0.0,0.0,35.0,39.0
1,24732.0,47.0,4.0,9.0,2.0,14.0,4.0,4.0,1.0,0.0,0.0,85.0,39.0
0,24403.0,24.0,4.0,10.0,4.0,12.0,3.0,4.0,0.0,0.0,0.0,17.0,39.0
1,7029.0,52.0,4.0,10.0,2.0,14.0,4.0,4.0,1.0,15024.0,0.0,60.0,2.0
1,9589.0,45.0,7.0,14.0,2.0,10.0,4.0,4.0,1.0,0.0,0.0,60.0,39.0
0,10640.0,33.0,4.0,9.0,2.0,7.0,4.0,4.0,1.0,0.0,0.0,40.0,39.0
0,1781.0,37.0,4.0,9.0,2.0,4.0,4.0,4.0,1.0,0.0,0.0,40.0,39.0
0,28661.0,51.0,4.0,9.0,2.0,12.0,4.0,4.0,1.0,0.0,2002.0,45.0,39.0
0,13098.0,32.0,4.0,9.0,2.0,7.0,4.0,4.0,1.0,0.0,0.0,40.0,39.0
0,28192.0,22.0,4.0,9.0,4.0,1.0,0.0,4.0,0.0,0.0,0.0,40.0,39.0
0,11186.0,49.0,4.0,9.0,2.0,7.0,5.0,4.0,0.0,0.0,0.0,40.0,39.0
0,15219.0,26.0,4.0,13.0,4.0,12.0,3.0,4.0,0.0,0.0,0.0,45.0,0.0
0,30265.0,32.0,4.0,9.0,4.0,3.0,1.0,4.0,1.0,0.0,0.0,40.0,39.0
1,6703.0,35.0,2.0,13.0,2.0,10.0,4.0,4.0,1.0,0.0,0.0,40.0,39.0
0,15362.0,46.0,4.0,13.0,6.0,13.0,1.0,4.0,0.0,0.0,0.0,38.0,39.0
0,16398.0,25.0,4.0,4.0,4.0,7.0,2.0,4.0,0.0,0.0,0.0,40.0,6.0
1,31447.0,60.0,4.0,10.0,2.0,11.0,4.0,4.0,1.0,0.0,0.0,16.0,39.0
1,21023.0,32.0,4.0,13.0,0.0,11.0,0.0,2.0,1.0,0.0,0.0,60.0,39.0
0,26271.0,37.0,4.0,9.0,0.0,8.0,1.0,2.0,0.0,0.0,0.0,40.0,0.0
0,20703.0,36.0,4.0,9.0,2.0,3.0,3.0,4.0,0.0,0.0,2002.0,40.0,39.0
0,3685.0,51.0,4.0,9.0,2.0,3.0,4.0,4.0,1.0,0.0,0.0,40.0,39.0
0,17993.0,22.0,4.0,10.0,4.0,4.0,3.0,4.0,1.0,0.0,0.0,50.0,39.0
0,15424.0,63.0,0.0,5.0,5.0,0.0,0.0,2.0,1.0,0.0,0.0,40.0,39.0
1,17786.0,37.0,4.0,11.0,2.0,3.0,4.0,4.0,1.0,4386.0,0.0,44.0,39.0
0,2818.0,41.0,4.0,14.0,4.0,10.0,0.0,4.0,0.0,0.0,0.0,40.0,39.0
0,18256.0,20.0,4.0,10.0,4.0,6.0,3.0,4.0,1.0,0.0,0.0,20.0,39.0
0,25017.0,66.0,4.0,10.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,20.0,39.0
0,22616.0,23.0,7.0,10.0,4.0,10.0,3.0,4.0,1.0,0.0,0.0,10.0,39.0
1,180.0,44.0,2.0,10.0,2.0,4.0,4.0,2.0,1.0,0.0,0.0,38.0,39.0
1,12204.0,28.0,1.0,10.0,2.0,1.0,4.0,4.0,1.0,0.0,0.0,40.0,39.0
0,24821.0,21.0,0.0,10.0,4.0,0.0,3.0,4.0,0.0,0.0,0.0,40.0,39.0
0,2173.0,51.0,4.0,5.0,2.0,14.0,4.0,4.0,1.0,0.0,0.0,40.0,39.0
1,24362.0,29.0,4.0,13.0,2.0,4.0,4.0,4.0,1.0,0.0,0.0,40.0,39.0
0,2778.0,35.0,4.0,9.0,5.0,1.0,0.0,4.0,0.0,0.0,0.0,40.0,39.0
1,27240.0,38.0,4.0,13.0,5.0,4.0,0.0,4.0,1.0,27828.0,0.0,45.0,39.0
1,3884.0,51.0,2.0,14.0,2.0,10.0,4.0,4.0,1.0,0.0,0.0,60.0,39.0
1,8279.0,36.0,4.0,9.0,2.0,12.0,4.0,4.0,1.0,0.0,0.0,50.0,39.0
0,21802.0,25.0,4.0,13.0,4.0,10.0,3.0,4.0,0.0,0.0,0.0,40.0,39.0
0,7279.0,51.0,4.0,9.0,3.0,12.0,0.0,2.0,0.0,0.0,0.0,38.0,39.0
0,6178.0,60.0,0.0,9.0,2.0,0.0,4.0,4.0,1.0,0.0,0.0,5.0,39.0
1,8000.0,33.0,4.0,14.0,2.0,10.0,4.0,4.0,1.0,0.0,0.0,45.0,39.0
0,9349.0,21.0,4.0,10.0,4.0,12.0,3.0,4.0,0.0,0.0,0.0,15.0,39.0
1,28453.0,38.0,4.0,11.0,2.0,13.0,5.0,4.0,0.0,0.0,0.0,36.0,39.0
0,8731.0,26.0,4.0,10.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,40.0,39.0
